image_path,caption
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NI49E024013_1024_0_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image shows the area of a river,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E010016_2048_512_SAR_noise_2504.jpg,"Satellite imagery, Low precision resolution, river, farmland, road, forest, village, a satellite image of a city with a lot of water,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E003014_3072_1024_SAR_noise_6611.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image shows a large area of land,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E009004_3584_2048_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, road, forest, village, a satellite image of a large area of farmland,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E005023_4096_2048_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, forest, village, a satellite image shows a large intersection in the middle of a field,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E006001_0_1536_SAR.jpg,"Satellite imagery, Low precision resolution, forest, river, farmland, village, a satellite image of a city with a lot of buildings,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E006014_4608_512_SAR_noise_5033.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image shows a large area of snow,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NI49E022011_2560_3072_SAR_noise_2340.jpg,"Satellite imagery, Low precision resolution, village, forest, farmland, a satellite image of a mountain with brown and white,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NI49E022013_1536_1024_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, farmland, a satellite image shows a large mountain range,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E012004_0_2560_SAR_noise_2050.jpg,"Satellite imagery, Low precision resolution, river, farmland, road, forest, village, a satellite image of a large area with a river,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E007014_2048_1024_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image shows a road in the middle of a forest,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E006014_3584_1024_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image shows a river flowing through a mountain,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E003024_512_2048_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image shows the area of a city,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E012005_3072_512_SAR_noise_6767.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image of a lake with water and trees,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E016002_1536_2560_SAR_noise_2681.jpg,"Satellite imagery, Low precision resolution, forest, farmland, a brown paper texture with some brown stains,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E007003_3584_0_SAR_noise_5891.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image shows a large area of brown dirt,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E001014_1024_0_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, farmland, a satellite image of a mountain range with trees,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E003001_4608_0_SAR_noise_963.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image of a river in the middle of a field,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E004011_512_2560_SAR_noise_1117.jpg,"Satellite imagery, Low precision resolution, forest, farmland, a satellite image of a mountain range with a small lake,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E007023_2048_512_SAR_noise_6360.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image shows a large area of land,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E014021_1536_1536_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, road, forest, village, a satellite image shows a road in the middle of a field,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E014022_1536_512_SAR_noise_2245.jpg,"Satellite imagery, Low precision resolution, river, a close up of a brown leather surface,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E009004_512_2048_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, road, forest, village, a satellite image of a river and some land,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E010020_2560_1024_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image shows a large area of land,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E010014_4608_1536_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image of a large industrial area,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E013023_1536_2560_SAR.jpg,"Satellite imagery, Low precision resolution, road, river, farmland, village, a satellite image of a river and a town,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E008017_4096_2048_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, forest, village, a satellite image shows a large area of land,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NI49E024017_1536_0_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, road, forest, village, a satellite image of a large area with a road,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NI49E024013_1536_1536_SAR.jpg,"Satellite imagery, Low precision resolution, forest, farmland, village, a close up of a mountain with brown and green rocks,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NI49E022013_4096_1536_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, farmland, a river is flowing through the mountains,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E011011_1024_1536_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image shows a large area of land,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E003001_1536_2560_SAR_noise_2341.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image of a road in the middle of a field,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NI49E024017_512_1536_SAR_noise_3244.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, forest, village, a satellite image of a large city with lots of buildings,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E001017_1024_2560_SAR_noise_629.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image of a city with a lot of water,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E006019_0_3072_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, road, forest, village, a satellite image of a large body of water,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E009001_2048_1024_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, an aerial view of a city with many buildings,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NI49E021012_0_2560_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a river is flowing through a brown area,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E014017_1024_1536_SAR_noise_6963.jpg,"Satellite imagery, Low precision resolution, village, road, river, farmland, a satellite image of a river in a field,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E007003_1536_0_SAR_noise_5505.jpg,"Satellite imagery, Low precision resolution, river, farmland, road, forest, village, a satellite image shows smoke coming from the ground,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E012009_512_512_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, farmland, a satellite image of a mountain with a river running through it,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E012001_1536_512_SAR.jpg,"Satellite imagery, Low precision resolution, road, river, farmland, an aerial view of a river and some land,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NI49E021011_2048_2048_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image of a mountain range with a road,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E003014_2048_1536_SAR_noise_5644.jpg,"Satellite imagery, Low precision resolution, village, forest, farmland, a plane flying over a field of grass,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E001013_2048_512_SAR_noise_700.jpg,"Satellite imagery, Low precision resolution, forest, farmland, a satellite image of a forest with trees and snow,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E009024_512_3072_SAR_noise_3274.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image of a town with a road and a road,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E002012_3072_512_SAR_noise_2675.jpg,"Satellite imagery, Low precision resolution, village, city, forest, farmland, a satellite image shows a river flowing through a mountain,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NI49E022013_4096_3072_SAR_noise_1550.jpg,"Satellite imagery, Low precision resolution, village, forest, farmland, a brown and black image of a mountain,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E007023_3072_512_SAR_noise_1464.jpg,"Satellite imagery, Low precision resolution, river, farmland, road, forest, village, a satellite image of a large area with lots of different colors,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NI49E022014_3072_512_SAR_noise_255.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, forest, village, a satellite image shows a road in the middle of a forest,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E012020_4608_3072_SAR_noise_5447.jpg,"Satellite imagery, Low precision resolution, village, river, farmland, a satellite image of a large area with a lot of trees,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E012004_3072_2560_SAR_noise_2482.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image of a city with a road and a highway,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E010015_2048_0_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image of a large area with a river,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E012009_0_1536_SAR_noise_3803.jpg,"Satellite imagery, Low precision resolution, village, forest, farmland, a satellite image of a mountain with a road on it,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E014022_2048_0_SAR_noise_5240.jpg,"Satellite imagery, Low precision resolution, river, a brown leather surface with a white background,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E006017_0_0_SAR_noise_1676.jpg,"Satellite imagery, Low precision resolution, forest, river, farmland, village, a satellite image of a river in the middle of a brown field,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E008024_512_0_SAR_noise_6470.jpg,"Satellite imagery, Low precision resolution, river, farmland, road, forest, village, a satellite image shows a large area of green grass,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E007014_3072_0_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image of a river flowing through a field,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E007001_1024_1024_SAR_noise_6547.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, forest, village, a satellite image of a city with a road,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NI49E024017_3584_2560_SAR_noise_4852.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image of a river and a city,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E009006_512_1024_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, forest, village, a satellite image of a large area with a lot of trees,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E010014_4096_2560_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, forest, village, an aerial view of a city with lots of buildings,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NI49E023017_512_3072_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image of a large area of land,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E006024_2560_1536_SAR_noise_6429.jpg,"Satellite imagery, Low precision resolution, river, farmland, road, forest, village, a satellite image of a river and a city,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E006007_512_512_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a brown and white pattern on the ground,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E011004_0_512_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, forest, village, a satellite image of a city with a brown water,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E010014_1024_2560_SAR_noise_1260.jpg,"Satellite imagery, Low precision resolution, river, farmland, road, forest, village, a satellite image shows a road and a river,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E009006_3072_2560_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a brown and white surface with a few small rocks,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E005019_1024_2560_SAR.jpg,"Satellite imagery, Low precision resolution, village, river, farmland, an aerial view of a river and some land,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E009006_2048_2048_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, road, forest, village, a satellite image of a river in the middle of a field,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E012020_2048_2048_SAR_noise_6103.jpg,"Satellite imagery, Low precision resolution, river, farmland, road, forest, village, a satellite image shows a large field with lots of trees,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E006022_2048_2560_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image shows a large area of water,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E016002_2048_0_SAR_noise_3418.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, forest, village, a satellite image of a river in the middle of a field,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E002012_4096_2560_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image shows a large mountain range,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E014007_2048_3072_SAR_noise_4557.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image shows the mountain range in the background,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E010004_3072_2048_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, an aerial view of a city with a bridge,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E012009_3072_3072_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, farmland, a satellite image of a mountain range with water,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E003001_2048_2560_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image shows a large area of land,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E009014_4608_1536_SAR_noise_884.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, forest, village, a satellite image shows a large area of water,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NI49E024019_4096_0_SAR_noise_3890.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image of a large area with a lot of buildings,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E012022_4608_512_SAR_noise_626.jpg,"Satellite imagery, Low precision resolution, river, farmland, road, forest, village, a satellite image of a river and a road,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E010016_4096_512_SAR.jpg,"Satellite imagery, Low precision resolution, village, road, river, farmland, an aerial view of a large field of crops,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E010003_2048_512_SAR_noise_3034.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, an aerial view of a city with a large building,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NI49E024018_0_0_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, forest, village, a satellite image shows the location of a factory,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E010015_3072_512_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image of a large area with a lot of trees,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E011004_1536_3072_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image of a large area of land,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E010016_512_2560_SAR_noise_4324.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image of a city with a lot of trees,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E004021_2048_0_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image of a river in the middle of a field,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E013002_3072_2048_SAR_noise_50.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image shows a road and a river,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NI49E022015_2560_1024_SAR_noise_6425.jpg,"Satellite imagery, Low precision resolution, river, farmland, road, forest, village, a satellite image of a river and a road,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E006019_4096_1536_SAR_noise_2518.jpg,"Satellite imagery, Low precision resolution, river, farmland, road, forest, village, a satellite image of a large area of land,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E002016_4096_512_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image shows a large area of land,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E002014_3072_1024_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, farmland, a satellite image shows a river in the middle of a forest,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E008024_4608_3072_SAR_noise_2068.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image of a large city with lots of buildings,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E013005_1536_3072_SAR_noise_5701.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, forest, village, a satellite image of a large body of water,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E012005_512_2560_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image shows a large area of land,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E008024_1536_512_SAR.jpg,"Satellite imagery, Low precision resolution, village, river, farmland, a satellite image shows a large area of farmland,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E006014_4608_0_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image of a mountain with snow on it,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E007024_0_1536_SAR_noise_6314.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image shows a large field with a road,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E003001_0_2560_SAR.jpg,"Satellite imagery, Low precision resolution, river, farmland, city, road, forest, village, a satellite image shows a large area of land with a river,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E011004_3072_512_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, a satellite image of a road in the middle of a field,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH50E011002_2560_2560_SAR_noise_5508.jpg,"Satellite imagery, Low precision resolution, village, forest, river, farmland, an aerial view of a city with a lot of buildings,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E003014_2560_512_SAR.jpg,"Satellite imagery, Low precision resolution, village, forest, farmland, a satellite image of a forest with trees and grass,  GF1 and GF3,  whu-opt-SAR"
/home/zwz/project/C2GM/GeoStrutOmni_all/MMM_RS_SAR_all/SAR_1w4/NH49E011011_4096_1536_SAR_noise_3821.jpg,"Satellite imagery, Low precision resolution, village, forest, city, farmland, a satellite image shows a large area of brown and white,  GF1 and GF3,  whu-opt-SAR"
